id,created_at,text
769203013894496256,2016-08-26 16:01:04,I am very proud to have brought the subject of illegal immigration back into the discussion. Such a big problem for our country-I will solve
769185156414509056,2016-08-26 14:50:06,Wonderful @pastormarkburns was attacked viciously and unfairly on @MSNBC by crazy @morningmika on low ratings @Morning_Joe. Apologize!
769177812368523265,2016-08-26 14:20:55,"What do African-Americans and Hispanics have to lose by going with me. Look at the poverty, crime and educational statistics. I will fix it!"
769021527048224768,2016-08-26 03:59:54,"""@Lewenskimo: Your opponent has run out of ideas, now resorts to personal attacks on you. Every Amercan knows, you represent HOPE!!"""
769003324876128256,2016-08-26 02:47:34,"""@DonaldJTrumpJr: Company Gouging Price Of EpiPens Is A Clinton Foundation Donor And Partner https://t.co/wKzZ79nOGD via dailycaller"""
769003075373793281,2016-08-26 02:46:35,"""@foxnation: Flashback: Hillary Clinton Praised Former KKK Member Robert Byrd as 'Friend and Mentor': https://t.co/kWngHHdl15"""
769001436818661377,2016-08-26 02:40:04,"Hillary Clinton only knows how to make a speech when it is a hit on me. No policy, and always very short (stamina). Media gives her a pass!"
768791268822491136,2016-08-25 12:44:56,"So many in the African-American community are doing so badly, poverty and crime way up, employment and jobs way down: I will fix it, promise"
768788764411981825,2016-08-25 12:34:59,"Poll numbers are starting to look very good. Leading in Florida @CNN Arizona and big jump in Utah. All numbers rising, national way up. Wow!"
768667722397941760,2016-08-25 04:34:00,"""@Trump_Videos: .@Nigel_Farage of the #brexit fame - We CAN do this! We can #MAGA with @realDonaldTrump https://t.co/JiorKKjfcr"""
768097205907488772,2016-08-23 14:46:59,"Hillary Clinton strongly stated  that there was ""absolutely no connection"" between her private work and that of The State Department. LIE!"
768083670989172737,2016-08-23 13:53:12,"It is being reported by virtually everyone, and is a fact,  that the media pile on against me is the worst in American political history!"
768069475434364928,2016-08-23 12:56:47,I am now in Texas doing a big fundraiser for the Republican Party and a @FoxNews Special on the BORDER and with victims of border crime!
767870644201676800,2016-08-22 23:46:42,"Just leaving Akron, Ohio, after a packed rally. Amazing people! Going now to Texas."
767700761434329088,2016-08-22 12:31:39,Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!
767685050049716224,2016-08-22 11:29:13,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!"
767683205701001217,2016-08-22 11:21:53,"Tried watching low-rated @Morning_Joe this morning,  unwatchable! @morningmika is off the wall, a neurotic and not very bright mess!"
767679359268360192,2016-08-22 11:06:36,"""@realbill2016: @realDonaldTrump @Brainykid2010 @shl Trump leading LA Times poll https://t.co/zk63X4lNpR"""
767536944683294720,2016-08-22 01:40:42,"""@Brainykid2010: @shl @realDonaldTrump The ad was actually very good!"""
767532994479398917,2016-08-22 01:25:00,"""@55Lidsville:  #TeamTrump @KellyannePolls You need to show the crowds at the rallies use Periscope! Show HC's 139 YT viewers vs DT 38K"""
767532558645092353,2016-08-22 01:23:16,"""@SinAbunz_TM: @realDonaldTrump TRUMP VICTORY IN NOVEMBER!  #MAGA #TrumpPence16"""
767531509234405377,2016-08-22 01:19:06,"""@Jimbos2002:  @Morning_Joe Video: Hillary referring to blacks as super predators that need to be brought to heel. https://t.co/WUPiLbGCEe"""
767520067294728192,2016-08-22 00:33:38,Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!
767505386123456512,2016-08-21 23:35:18,"I have been drawing very big and enthusiastic crowds, but the media refuses to show or discuss them. Something very big is happening!"
767149891592282112,2016-08-21 00:02:41,"""@EyeCandyTMGayle: @realDonaldTrump please oh please take the CHARLOTTE NC speech ACROSS the swing states .... sooo powerful""  Good!"
767149741171941376,2016-08-21 00:02:05,"""@J58golf: @realDonaldTrump been a great week. More of the same will get you in the white house!"""
767134776457322496,2016-08-20 23:02:38,Will be interviewed on @JudgeJeanine at 9:00 P.M. Enjoy!
767133461085822977,2016-08-20 22:57:24,"Just leaving Virginia - really big crowd, great enthusiasm!"
766863070333403137,2016-08-20 05:02:58,"""@CatOnGlass: 200,000 new followers for @realDonaldTrump. From 10,800,000 to 11,000,000, All in the last ten days or so! #MAGA #AlwaysTrump"
766246215218524160,2016-08-18 12:11:48,They will soon be calling me MR. BREXIT!
766082565639921664,2016-08-18 01:21:31,I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews
764998651865395200,2016-08-15 01:34:26,Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!
764976830185082881,2016-08-15 00:07:43,"""Stay on message"" is the chant. I always do - trade, jobs, military, vets, 2nd A, repeal Ocare, borders, etc - but media misrepresents!"
764974288374038529,2016-08-14 23:57:37,I have always been the same person-remain true to self.The media wants me to change but it would be very dishonest to supporters to do so!
764870786851147777,2016-08-14 17:06:20,"It is not ""freedom of the press"" when newspapers and others are allowed to say and write whatever they want even if it is completely false!"
764867965183488000,2016-08-14 16:55:08,"I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!"
764866888803450880,2016-08-14 16:50:51,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!
764805342039511040,2016-08-14 12:46:17,My rallies are not covered properly by the media. They never discuss the real message and never show crowd size or enthusiasm.
764803160997302272,2016-08-14 12:37:37,"If the disgusting and corrupt media covered me honestly and didn't put false meaning into the words I say, I would be beating Hillary by 20%"
764801591652253696,2016-08-14 12:31:23,"The failing @nytimes, which never spoke to me, keeps saying that I am saying to advisers that I will change. False, I am who I am-never said"
764799935376138240,2016-08-14 12:24:48,The failing @nytimes talks about anonymous sources and meetings that never happened. Their reporting is fiction. The media protects Hillary!
764554122154639361,2016-08-13 20:08:02,"""@zulu_out: You are a man for the people because you know what it is like to be among the people #MakeAmericaGreatAgain #USA Loves U"" Thanks"
764553773205360640,2016-08-13 20:06:38,"""@PaulaDuvall2: We're all enjoying you, as well, Mr. T.! You've inspired Hope and a Positive Spirit throughout America! God bless you!"" Nice"
764553089026289664,2016-08-13 20:03:55,"""@need2knowu:  @willspeakout yes you are my hero I admire you for laying down your glorious luxurious life to get beat up for America!!!"""
764552765490229248,2016-08-13 20:02:38,We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.
764546916029956096,2016-08-13 19:39:24,"""@willspeakout: Thank you for all that you are doing for us! You campaign endlessly and have spent millions.We love you! #TrumpTrain"" Thanks"
764531828510322693,2016-08-13 18:39:26,I am truly enjoying myself while running for president. The people of our country are amazing - great numbers on November 8th!
764529298078306304,2016-08-13 18:29:23,The failing @nytimes has become a newspaper of fiction. Their stories about me always quote non-existent unnamed sources. Very dishonest!
764084296676106240,2016-08-12 13:01:06,ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!
764064823533445120,2016-08-12 11:43:44,"I love watching these poor, pathetic people (pundits) on television working so hard and so seriously to try and figure me out. They can't!"
764055795612942336,2016-08-12 11:07:51,A massive tax increase will be necessary to fund Crooked Hillary Clinton's agenda. What a terrible (and boring) rollout that was yesterday!
764053210537398272,2016-08-12 10:57:35,"""@laurencristmann: Thank you for coming to Pennsylvania today. I will be there with @C_Lynne_Ryan your 3rd CD delegate at 2 pm"""
763950745238384640,2016-08-12 04:10:25,"""@EnemyWithinn: @realDonaldTrump @elsolarverde @nytimes People gotta stop believing media lies about Trump."" That would indeed be nice!"
763949726454517760,2016-08-12 04:06:22,"""@elsolarverde: THE CORRUPT MEDIA CREATS CONTROVERSY AGAINST @realDonaldTrump TO AVOID ISSUES ABOUT HillaryClinton https://t.co/ikXfV2tw7B"""
763948578859429888,2016-08-12 04:01:49,"""@elsolarverde: @nytimes THE CORRUPT MEDIA CREATS CONTROVERSY AGAINST DonaldTrump TO AVOID ISSUES ABOUT  https://t.co/ikXfV2tw7B"""
763947918613098496,2016-08-12 03:59:11,"""@SheriffClarke: https://t.co/muOVe017FF Everything coming from this administration is a lie. Only @realDonaldTrump will change it"""
763519446212341761,2016-08-10 23:36:36,"""@DSF2020: Really admire your determination: Working so hard for all Americans n daily having to defend yourself from a biased Media."""
763391460507062272,2016-08-10 15:08:01,.@dbongino  You were fantastic in defending both the Second Amendment and me last night on @CNN. Don Lemon is a lightweight - dumb as a rock
763385290279051264,2016-08-10 14:43:30,"""@dbongino: ‘Now cut off my mic!’ Bongino refuses to be bullied by Don Lemon over Trump, 2nd Amendment – HEATED! https://t.co/5kL9syIsbw"""
762982363919970304,2016-08-09 12:02:25,"""@LinHen23:  @foxandfriends Loved Trump's answers to voters questions this morning! Trump's economic plan will help #MAGA #NeverHillary"""
762982144230686720,2016-08-09 12:01:33,"""@sprts08: @realDonaldTrump @foxandfriends great interview.....all solid points on our economy TRUMP2016"""
762981608139919360,2016-08-09 11:59:25,"I am running against the Washington insiders, just like I did in the Republican Primaries. These are the people that have made U.S. a mess!"
762974891662540800,2016-08-09 11:32:44,Will be interviewed on @foxandfriends now!
762842129198559232,2016-08-09 02:45:11,Being in Detroit today was wonderful. Quick stop in Ohio to meet with some of our great supporters. Just got back home!
762669883834396672,2016-08-08 15:20:44,My economic policy speech will be carried live at 12:15 P.M. Enjoy!
762425373518729224,2016-08-07 23:09:08,"Michael Morell, the lightweight former Acting Director of C.I.A., and a man who has made serious bad calls, is a total Clinton flunky!"
762400871565123584,2016-08-07 21:31:47,"The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!"
762284536470396928,2016-08-07 13:49:30,I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!
762104413213356032,2016-08-07 01:53:45,"I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!"
761988165938868225,2016-08-06 18:11:50,"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!"
761936931525722112,2016-08-06 14:48:15,"Anybody whose mind ""SHORT CIRCUITS"" is not fit to be our president! Look up the word ""BRAINWASHED."""
761931012364496896,2016-08-06 14:24:43,"Crooked Hillary said loudly, and for the world to see, that she ""SHORT CIRCUITED"" when answering a question on her e-mails. Very dangerous!"
761892832290410496,2016-08-06 11:53:01,Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!
761511932792897536,2016-08-05 10:39:27,"The plane I saw on television was the hostage plane in Geneva, Switzerland, not the plane carrying $400 million in cash going to Iran!"
760783132278792192,2016-08-03 10:23:28,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!"
760765820247080960,2016-08-03 09:14:40,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!"
760669269755621376,2016-08-03 02:51:01,Great day in Virginia. Crowd was fantastic!
760552603415609344,2016-08-02 19:07:25,President Obama will go down as perhaps the worst president in the history of the United States!
760098515683082240,2016-08-01 13:03:02,"So with all of the Obama tough talk on Russia and the Ukraine, they have already taken Crimea and continue to push. That's what I said!"
760095371410411520,2016-08-01 12:50:33,"When I said in an interview that Putin is ""not going into Ukraine, you can mark it down,"" I am saying if I am President. Already in Crimea!"
760074527372181504,2016-08-01 11:27:43,"This story is not about Mr. Khan, who is all over the place doing interviews, but rather RADICAL ISLAMIC TERRORISM and the U.S. Get smart!"
760070282858074113,2016-08-01 11:10:51,"Mr. Khan, who does not know me, viciously attacked me from the stage of the DNC and is now all over T.V. doing the same - Nice!"
759915866641145856,2016-08-01 00:57:15,"Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!"
759848887184162816,2016-07-31 20:31:06,"""@RealJamesWoods:  Without absolutely OWNING the liberal media, HillaryClinton wouldn't stand a chance. #VoterFraud and #MSM her only hope."""
759843325277077504,2016-07-31 20:09:00,"The dishonest media is fawning over the Democratic Convention. I wonder why, then, my speech had millions of more viewers than Crooked H?"
759743650565853184,2016-07-31 13:32:56,"I was viciously attacked by Mr. Khan at the Democratic Convention. Am I not allowed to respond? Hillary voted for the Iraq war, not me!"
759734700625784832,2016-07-31 12:57:22,"Captain Khan, killed 12 years ago, was a hero, but this is about RADICAL ISLAMIC TERROR and the weakness of our ""leaders"" to eradicate it!"
759592591369330692,2016-07-31 03:32:40,Nielson Media Research final numbers on ACCEPTANCE SPEECH: TRUMP  32.2 MILLION.  CLINTON 27.8 MILLION.  Thank you!
759524003237203969,2016-07-30 23:00:08,Thank you to all of the television viewers that made my speech at the Republican National Convention #1 over Crooked Hillary and DEMS.
759516009841721344,2016-07-30 22:28:22,Can you imagine if I had the small crowds that Hillary is drawing today in Pennsylvania. It would be a major media event! @CNN @FoxNews
759513645604802560,2016-07-30 22:18:58,"Wow, NATO's top commander just announced that he agrees with me that alliance members must PAY THEIR BILLS. This is a general I will like!"
759512044383141888,2016-07-30 22:12:37,"The ""Rust Belt"" was created by politicians like the Clintons who allowed our jobs to be stolen from us by other countries like Mexico. END!"
759509937349353472,2016-07-30 22:04:14,"Crooked's stop in Johnstown, Pennsylvania, where jobs have been absolutely decimated by dumb politicians, drew less than 200 - with Bill, VP"
759506714194575360,2016-07-30 21:51:26,Word is that Crooked Hillary has very small and unenthusiastic crowds in Pennsylvania. Perhaps it is because her husband signed NAFTA?
759479060565295104,2016-07-30 20:01:33,"I turned down a meeting with Charles and David Koch. Much better for them to meet with the puppets of politics, they will do much better!"
759477523419897856,2016-07-30 19:55:26,"Why doesn't the media want to report that on the two ""Big Thursdays"" when Crooked Hillary and I made our speeches - Republican's won ratings"
759425644564471808,2016-07-30 16:29:17,Just got back from Colorado. The love and enthusiasm at two rallies was incredible. Big crowds!
759282301528334336,2016-07-30 06:59:42,"""@patrioticpepe: @realDonaldTrump ONLY TRUMP CAN UNITE AMERICA AND FIX OBAMA'S MISTAKES!!! #Trump2016 https://t.co/UE4YEFeAPl"""
759082028105072640,2016-07-29 17:43:53,"I am watching Crooked Hillary speak. Same old stuff, our country needs change!"
759071977759973380,2016-07-29 17:03:57,"Wow, my campaign is hearing from more and more Bernie supporters that they will NEVER support Crooked Hillary. She sold them out, V.P. pick!"
759070108060901377,2016-07-29 16:56:31,The dishonest media didn't mention that Bernie Sanders was very angry looking during Crooked's speech. He wishes he didn't make that deal!
759029316453826560,2016-07-29 14:14:25,"Crooked Hillary said that I ""couldn't handle the rough and tumble of a political campaign."" Really,I just beat 16 people and am beating her!"
759027358322028544,2016-07-29 14:06:38,"If Michael Bloomberg ran again for Mayor of New York, he wouldn't get 10% of the vote - they would run him out of town!  #NeverHillary"
759025611675410432,2016-07-29 13:59:42,"""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!"
759024056893108225,2016-07-29 13:53:31,"General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD  #NeverHillary"
759021887754084352,2016-07-29 13:44:54,Crooked Hillary Clinton mentioned me 22 times in her very long and very boring speech. Many of her statements were lies and fabrications!
759014709211205632,2016-07-29 13:16:23,"""@AnnCoulter: ""I believe in science"" Dem code for ""we're shutting down coal mines, steel plants and any other remaining manufacturing"""""
759013892215279616,2016-07-29 13:13:08,"Two policemen just shot in San Diego, one dead. It is only getting worse. People want LAW AND ORDER!"
759008379335348224,2016-07-29 12:51:13,"Crooked Hillary Clinton made up facts about me, and ""forgot"" to mention the many problems of our country, in her very average scream!"
759005600265023488,2016-07-29 12:40:11,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!
758731882989092864,2016-07-28 18:32:32,"""@LallyRay: Poll: Donald Trump Sees 17-Point Positive Swing in Two Weeks - Breitbart https://t.co/kaTKri81yW @realdonaldtrump""  Great!"
758512403072114688,2016-07-28 04:00:24,"""@trumplican2016: @realDonaldTrump @DavidWohl stay the course mr trump your message is resonating with the PEOPLE"""
758511496762621952,2016-07-28 03:56:47,"""@DavidWohl: Barack is offended that @realDonaldTrump will demand that #NATO allies pay their fair share. #DemsInPhilly"""
758286078847713281,2016-07-27 13:01:04,Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic
758285143845007360,2016-07-27 12:57:21,"Our not very bright Vice President, Joe Biden, just stated that I wanted to ""carpet bomb"" the enemy. Sorry Joe, that was Ted Cruz!"
758242676093415424,2016-07-27 10:08:36,Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!
758240930893860864,2016-07-27 10:01:40,Hopefully the violent and vicious killing by ISIS of a beloved French priest is causing people to start thinking rationally. Get tough!
758238227409100800,2016-07-27 09:50:55,The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!
758236301774684160,2016-07-27 09:43:16,"Funny how the failing @nytimes is pushing Dems narrative that Russia is working for me because Putin said ""Trump is a genius."" America 1st!"
758233936422137856,2016-07-27 09:33:52,"As I have been saying, Crooked Hillary will approve the job killing TPP after the election, despite her statements to the contrary: top adv."
758122686455410689,2016-07-27 02:11:48,Many of Bernie's supporters have left the arena. Did Bernie go home and go to sleep?
758121941022769152,2016-07-27 02:08:50,"I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!"
758120323631964160,2016-07-27 02:02:25,"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!"
758117642448343040,2016-07-27 01:51:45,"You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly"
758071954230349824,2016-07-26 22:50:12,"For the record, I have ZERO investments in Russia."
758071265638973440,2016-07-26 22:47:28,"In order to try and deflect the horror and stupidity of the Wikileakes disaster, the Dems said maybe it is Russia dealing with Trump. Crazy!"
757919036114075648,2016-07-26 12:42:34,Pocahontas bombed last night! Sad to watch.
757918003962978305,2016-07-26 12:38:28,"Why aren't the Democrats speaking about ISIS, bad trade deals, broken borders, police and law and order. The Republican Convention was great"
757916964367044608,2016-07-26 12:34:20,"Funny, if you listen to @FoxNews, the Democrats did not have a good day. If you listen to the other two, they are fawning. What a difference"
757777370757595136,2016-07-26 03:19:38,"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time."
757775691119259648,2016-07-26 03:12:58,"Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!"
757696234790481920,2016-07-25 21:57:14,I was at @FoxNews and met Juan Williams in passing.  He asked if he could have pictures taken with me. I said fine. He then trashes on air!
757693384756781056,2016-07-25 21:45:54,"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!"
757577509647032320,2016-07-25 14:05:28,"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA"
757576491559448576,2016-07-25 14:01:25,The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!
757573052494409728,2016-07-25 13:47:45,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!"
757571838889324544,2016-07-25 13:42:56,"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!"
757565893455015936,2016-07-25 13:19:18,"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught, that's all! They laughed at Bernie."
757552877757931520,2016-07-25 12:27:35,"If Bernie Sanders, after seeing the just released e-mails, continues to look exhausted and done, then his legacy will never be the same."
757546445000044545,2016-07-25 12:02:01,Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!
757545253230567425,2016-07-25 11:57:17,"How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!"
757538731276591105,2016-07-25 11:31:22,"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me"
757361506086518789,2016-07-24 23:47:08,"The ratings for the Republican National Convention were very good, but for the final night, my speech, great. Thank you!"
757343027425869826,2016-07-24 22:33:43,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!"
757336513013252096,2016-07-24 22:07:49,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!"
757335225735274500,2016-07-24 22:02:43,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out"
757332906314502144,2016-07-24 21:53:30,"If the Republican Convention had blown up with e-mails, resignation of boss and the beat down of a big player. (Bernie), media would go wild"
757315802345398276,2016-07-24 20:45:32,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!"
757311922488377344,2016-07-24 20:30:07,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!"
757206445486112768,2016-07-24 13:30:59,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!"
757205680147329024,2016-07-24 13:27:57,"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figure,wants it all to end!"
757191161714966528,2016-07-24 12:30:15,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.
757187538838810629,2016-07-24 12:15:51,"Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!"
757182724495052802,2016-07-24 11:56:43,"Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!"
757174769359941632,2016-07-24 11:25:07,"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT"
757173725846507521,2016-07-24 11:20:58,"Looks to me like the Bernie people will fight. If not, there blood, sweat and tears was a total waist of time. Kaine stands for opposite!"
757172538787192832,2016-07-24 11:16:15,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!
756975591161815041,2016-07-23 22:13:39,"""@NancyNielsenn: @realDonaldTrump Dinesh D'Sousa Hillary's America. see it"""
756974971616915456,2016-07-23 22:11:11,"""@OliMauritania: @realDonaldTrump Kaine supported the stupidest deal in the history of deals https://t.co/IaMCiTjLpR #HillaryKaine2016"""
756973647722639360,2016-07-23 22:05:56,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!
756959550641700864,2016-07-23 21:09:55,"The Wikileakes e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!"
756952918373310464,2016-07-23 20:43:33,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!
756883132922683392,2016-07-23 16:06:15,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!
756875691291967488,2016-07-23 15:36:41,Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!
756866914094354432,2016-07-23 15:01:48,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!
756864331329961984,2016-07-23 14:51:33,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.
756804887313350656,2016-07-23 10:55:20,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED"
756801577097232384,2016-07-23 10:42:11,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!"
756799924935720960,2016-07-23 10:35:37,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!"
756798840267743232,2016-07-23 10:31:18,"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?"
756699518880587778,2016-07-23 03:56:38,"""@Theresa_Cali: @realDonaldTrump General Michael Flynn will make a great Secretary of Defense when you become POTUS! #MakeAmericaSafeAgain"""
756697616663085060,2016-07-23 03:49:05,I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.
756691117849075712,2016-07-23 03:23:15,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?
756625701927809024,2016-07-22 23:03:19,"Another attack, this time in Germany. Many killed. God bless the people of Munich."
756490487050211329,2016-07-22 14:06:01,"One of the best produced, including the incredible stage &amp;amp; set, in the history of conventions. Great unity! Big T.V. ratings! @KarlRove"
756477155354238976,2016-07-22 13:13:03,Thank you Cleveland. We love you and will be back many times!
756475849038323717,2016-07-22 13:07:51,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!
756138996129001472,2016-07-21 14:49:19,"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!"
756129794299981825,2016-07-21 14:12:45,"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!"
756105920829087746,2016-07-21 12:37:53,"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!"
755974702712102912,2016-07-21 03:56:29,"Arena was packed, totally electric!"
755973945682190336,2016-07-21 03:53:28,.@mike_pence was fantastic tonight. Will be a great V.P.
755972016684015616,2016-07-21 03:45:48,"Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!"
755936441386037248,2016-07-21 01:24:26,Thank you to Governor @ScottWalker for such warm support. Great speech!
755836721489649664,2016-07-20 18:48:11,John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!
755747076340912128,2016-07-20 12:51:58,"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!"
755746063890391040,2016-07-20 12:47:57,Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.
755708400026193922,2016-07-20 10:18:17,"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!"
755551040561348609,2016-07-19 23:53:00,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!
755525858878693376,2016-07-19 22:12:56,The ROLL CALL is beginning at the Republican National Convention. Very exciting!
755395951989231616,2016-07-19 13:36:44,"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people."""
755143083113779200,2016-07-18 20:51:55,Networks other than low ratings @CNN have been very fair and exciting!
755142099566288901,2016-07-18 20:48:01,".@CNN is the worst.They go to their dumb, one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!"
754789484043046912,2016-07-17 21:26:50,"President Obama just had a news conference, but he doesn't have a clue. Our country is a divided crime scene, and it will only get worse!"
754788363815780352,2016-07-17 21:22:23,"Our country is totally divided and our enemies are watching. We are not looking good, we are not looking smart, we are not looking tough!"
754747850781782018,2016-07-17 18:41:24,"""@60Minutes: DonaldTrump and his running mate @Mike_Pence to appear on #60Minutes in first joint interview. CBS https://t.co/5fw8hUImLl"""
754747399101411328,2016-07-17 18:39:37,I will be on @60Minutes tonight at 7:00 P.M. with Mike Pence talking about LAW AND ORDER and many other subjects! Bad times for divided USA!
754744190236520448,2016-07-17 18:26:52,"We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching"
754664209019969536,2016-07-17 13:09:03,The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like
754662981829595136,2016-07-17 13:04:10,".@FoxNews is much better, and far more truthful, than @CNN, which is all negative. Guests are stacked for Crooked Hillary! I don't watch."
